Sentence,Sentiment,Topic,Topic Score
Boston emergency rooms post their wait times but not UMASS.,-0.2023,4,0.655156672000885
The staff was hit or miss.,-0.1531,4,0.6803948879241943
They seem like very unhappy employees.,-0.1513,4,0.7038430571556091
"The water went from freezing to scalding hot, and water was pouring from the light.",-0.1027,4,0.6690930724143982
"It's too bad because the doctors, most RNs, and PCAs were fabulous!",-0.1007,4,0.7038132548332214
I told her I had to leave RIGHT NOW so I wouldn't be late for work.,-0.0516,4,0.7328687906265259
I thought this meant I needed to sign papers for a procedure my mother was having later that day.,0.0,4,0.729640007019043
I drive an hour each way to visit her every day.,0.0,4,0.7370455861091614
I'd give UMASS Medical 10 stars if yelp let me.,0.0,4,0.6823785901069641
"I was expecting to see someone in medical attire, but instead there was someone in office clothes.",0.0,4,0.6580689549446106
"As I got to the elevator, my son said ""Here she is.""",0.0,4,0.6804101467132568
"Also, most staff were constantly on their cell phones.",0.0,4,0.6529269218444824
"After five minutes, I fled.",0.0,4,0.6529288291931152
WTF?!,0.0,4,0.652925968170166
My mom is a patient here.,0.0,4,0.6804163455963135
She said someone was on their way to see me.,0.0,4,0.7038650512695312
It is day 2 and still waiting.,0.0,4,0.6804159879684448
Perhaps someone should find a new line of work.,0.0,4,0.7186493873596191
In the past 2 years they have really gone down hill.,0.0,4,0.6529291272163391
"They answered all of our questions, explained each treatment and why they were doing it, and ran basically every test under the sun to come up with a diagnosis.",0.0,4,0.7134665846824646
That would be this location I'm commenting under in Burlington M.A.,0.0,4,0.6609342694282532
Bugs and rodents people... Mice and roaches to be specific.,0.0,4,0.7032954692840576
...How dramatic of me!,0.0,4,0.6528803706169128
"For those that don't know, food at all three Worcester hospitals are trucked in, not cooked on campus.",0.0,4,0.6556680202484131
"If I had to pick one word, It would be...terrible.",0.0,4,0.6557508111000061
HE ABRUPTLY HUNG UP THE TELEPHONE ON ME!!!,0.0,4,0.6803592443466187
(It is now 1:15 am but the doctor said she knew nothing abut ears and to see an ENT ASAP.,0.0,4,0.6955862045288086
We got in immediately and saw the doc an hour later.,0.0,4,0.6775971055030823
I asked if they could tell me the wait-they couldn't.,0.0,4,0.6557189226150513
We sat until 11:30 pm and nobody had been taken in from the waiting room.,0.0,4,0.6777769327163696
She is 89 years old.,0.0,4,0.6529296040534973
I was unable to get out of bed the day after surgery and thus didn't get to work with Physical Therapy until Friday afternoon.,0.0,4,0.7291370034217834
After surgery was a different story.,0.0,4,0.6804155707359314
Felt I was getting sicker sitting the main waiting room it was filthy and so were the restrooms.,0.0,4,0.7065914273262024
"I would understand that if it were for their jobs, but it was obviously for texting, FB, etc.",0.0,4,0.7416004538536072
Basically stuff someone shouldn't be doing when they work in a hospital.,0.0,4,0.7184799909591675
Do not come to this ER.,0.0,4,0.6529267430305481
I've donated in hospitals before & this is the only one I have to phone ahead of time to see if someone is available to take me.,0.0,4,0.6971383690834045
I was taken by ambulance more than once & both time they threw me in the waiting room laying on the chairs!,0.0,4,0.6958363056182861
- every time I would go to the ER I would wait 6 hours + to get in!,0.0,4,0.700336217880249
"I dropped my adult son off at 12:45 pm and came back at 5 thinking he would be done or almost done, only to find him sitting in the same place I left him.",0.0,4,0.6925672888755798
Had to wait four hours for it to come.,0.0,4,0.7038277983665466
On this floor I often had to ask my RN for medications multiple times.,0.0,4,0.7392017841339111
"I was told multiple times that I would be getting a new room, but stayed on that floor for 5 days.",0.0,4,0.7630795836448669
"I didn't have time to wait five minutes for this ambush, yet they thought I could make time by the elevator to discuss this!",0.0,4,0.722505509853363
I should have walked right to another hospital at that moment!!,0.0,4,0.6943085193634033
It took over 4 hours to get orders written and for s doctor to come see me.,0.0,4,0.7038620114326477
It must have been full as I attempted to change rooms and was unable.,0.0,4,0.7414368987083435
Every medical facility I've ever been treated right at was bought out by Layhey clinic and now because of where I live I can't trust any doctor unless I move to another town that has a better hospital.,0.0511,4,0.6920922994613647
Emergency department was good.,0.0772,4,0.6528934836387634
Second: I was admitted many times in this hospital.,0.1027,4,0.7237318158149719
Evidently Candy Crush is more important than patients.,0.1263,4,0.6930528283119202
There's no doubt in my mind that they truly saved her life.,0.25,4,0.6557483673095703
"I'm pretty sure I would get fired from my job if I did that, and my job's not nearly that serious in comparison.",0.2783,4,0.6907450556755066
On top of that they don't even treat you like your an actual person!,0.3257,4,0.6579111218452454
"Arrived in extreme pain on a very busy day and rather than act like I didn't exist they got me comfortable, got me see and I had surgery all within a 24 hour period.",0.3612,4,0.6862236261367798
You have to be your own advocate & protect your health.,0.3818,4,0.652927041053772
We both entered on crutches and there was a help desk just inside the entrance.,0.4019,4,0.6788027882575989
"Sign here and here, and let me get someone to help you out.",0.4019,4,0.7417661547660828
"Yes, bugs, many bugs.",0.4019,4,0.6804147958755493
"if you want to feel like cattle, you've come to the right place.",0.4215,4,0.7620157599449158
There really has to be a better system for this hospital.,0.4404,4,0.6529030799865723
Once up on the floor things got a bit better.,0.4404,4,0.7216567993164062
Will someone PLEASE tell me how to change the space and time continuum in order to have an unexpected meeting and still make it to work?,0.4648,4,0.7770810723304749
The room I was in shared space with the nurse/pca station which made it very hard to get a restful night sleep.,0.4951,4,0.8086568713188171
The ER is a joke as well.,0.5106,4,0.6804118752479553
"U Mass is the best, I can't belive how fast they are in no time I was pain less Wow!",0.5422,4,0.6575751304626465
"After the conversation ends you feel better ... not because they have helped your health issue in any way .... no, just to get off the phone with them is a relief.",0.5859,4,0.7172011733055115
Getting through a major injury requires a little more than Medical Care; it requires taking care of people.,0.5945,4,0.6976398229598999
I can not believe the lack of care at this hospital.,0.6324,4,0.6665021181106567
Much better hospital and competent staff.,0.6369,4,0.6549997925758362
"They were efficient in getting me down to the ER, which was too full so I had to lay around in hallway like one of Those People, with my IV and blankie.",0.6486,4,0.689387857913971
Please if you love your family do NOT let them come to this hospital,0.7579,4,0.6582737565040588
There is a genuine discrimination against the sick and elderly.,-0.5106,4,0.6557087898254395
Shame on this hospital and the uncaring staff of doctors.,-0.4767,4,0.6804109215736389
What they do is tell the sick person not to be treated at the hospital but to be treated at home.,-0.2846,4,0.7527171969413757
They do not want to take care of the really sick people.,-0.1568,4,0.713220477104187
I have comment to make about this hospital.,0.0,4,0.6804022192955017
The ER is very busy.,0.0,4,0.6529293656349182
Not what you tell anyone especially someone with a sexual abuse history.,-0.6369,4,0.6971305012702942
So many terrible experiences here!,-0.5676,4,0.680415689945221
"I have seen half a dozen there and all were one or more of: 
arrogant(all)
rude(5)
called ME an idiot(1)-and the head of the department DEFENDED the doctor when I reported him
mocked me for being in pain(said he can't help me because he left his magic wand at home)(1).",-0.5511,4,0.6738163232803345
"In addition to all that, paying for parking was a complete insult.",-0.5106,4,0.6506031155586243
"The neuro intern that did her spinal tap was incredibly rude to my daughter, at one point berating her in front of her mother.",-0.5095,4,0.656909704208374
Terrible service.,-0.4767,4,0.663942277431488
"I was brought in last night and my nurse, Beth, was just icy cold at best and downright rude at worst.",-0.4404,4,0.6924858093261719
"So two ""doctors"" and two conflicting diagnosis.",-0.4019,4,0.6882402896881104
